1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,Class
0,281753,2804598,1837371,1266930,253107,679831,371983,270144,0,844798,326334,702236,216320,0,0,0,0,328456,0,0,0,0,0,0,0,1252696,0,516666,0,0,0,0,0,0,0,0,0,0,0,0,0,513492,1400021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506686,0,0,0,0,0,0,0,0,0,1196309,237132,0,0,0,517253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534210,0,0,0,0,0,0,0,1317657,0,0,0,0,0,0,517299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,292819,2922121,2514513,1148269,303637,637377,454673,0,0,849242,301618,516708,403871,0,0,0,328456,0,0,0,0,0,0,776807,475832,0,516602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913720,0,0,0,0,0,0,0,0,0,0,0,0,0,273681,232925,0,0,0,0,0,0,0,0,0,395057,1024994,0,0,0,519547,0,0,0,0,0,0,0,0,0,0,0,0,0,399738,134620,0,0,0,0,0,0,0,1317732,0,0,0,0,0,0,517220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
145967,1714095,2509151,1990914,538453,670354,433163,269728,0,846422,325662,515350,403525,0,0,0,328392,0,0,0,0,0,0,0,842578,410447,0,516604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332232,581843,0,0,0,0,0,0,0,0,0,0,0,0,0,506677,0,0,0,0,0,0,0,0,0,0,1391696,0,0,416793,108559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534264,0,0,0,0,0,0,0,1317655,0,0,0,0,0,0,517353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,464386,2576607,1821662,1605056,140566,872574,300290,0,0,846413,332677,485709,433014,0,0,0,328456,0,0,0,0,0,0,0,1252756,0,516749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517355,396623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506671,0,0,0,0,0,0,0,0,0,334393,1071914,0,0,0,528653,0,0,0,0,0,0,0,0,0,0,0,0,0,534356,0,0,0,0,0,0,0,0,1011009,306640,0,0,0,0,469567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,261994,2552824,1714336,1838404,0,748331,567489,0,0,820983,357541,174425,744865,0,0,0,0,328456,0,0,0,0,0,0,1261052,0,0,516572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913566,0,0,0,0,0,0,0,0,0,0,0,0,0,506455,0,0,0,0,0,0,0,0,0,0,1412785,0,0,0,517971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534175,0,0,0,0,0,0,0,0,1316007,0,0,0,0,517356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,333363,1655252,2266616,1009874,1653353,547951,295348,0,0,0,1257732,0,783802,0,0,0,0,328392,0,0,0,0,0,0,1261456,0,0,516572,0,0,0,0,0,0,0,0,0,0,0,0,0,513404,580696,819375,0,0,0,0,0,0,0,0,0,0,0,0,0,337913,168678,0,0,0,0,0,0,0,0,1389692,0,0,0,0,528186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534175,0,0,0,0,0,0,0,0,1315972,0,0,0,0,0,516666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,312469,1460992,1266734,998260,1032054,1200901,871084,1122634,356949,543200,280637,916396,0,0,0,0,328456,0,0,0,0,0,0,0,1252693,0,517023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513564,1400434,0,0,0,0,0,0,0,0,0,0,0,0,0,506602,0,0,0,0,0,0,0,0,0,0,1400282,0,0,0,516818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534278,0,0,0,0,0,0,0,0,1317648,0,0,0,0,0,517212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,0,1446669,2974395,1356711,727499,915240,306031,0,0,0,1170911,0,783321,0,0,0,0,328456,0,0,0,0,0,0,842779,409978,0,0,516664,0,0,0,0,0,0,0,0,0,0,0,0,0,1746083,167568,0,0,0,0,0,0,0,0,0,0,0,0,0,506867,0,0,0,0,0,0,0,0,0,0,403349,1011313,0,0,525574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534198,0,0,0,0,0,0,0,281422,1045960,0,0,0,0,0,517209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
133718,1721254,3214351,1109606,678793,130039,892650,455317,0,0,0,894760,284547,881843,0,0,0,328456,0,0,0,0,0,0,0,0,1259571,0,516503,0,0,0,0,0,0,0,0,0,0,0,0,0,281415,1632259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506524,0,0,0,0,0,0,0,0,0,1415599,0,0,0,292227,225552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534111,0,0,0,0,0,0,0,1315933,0,0,0,0,0,0,516666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,722711,2422708,1898268,1510883,300421,759727,178713,0,0,1024849,142564,841410,0,0,0,0,328456,0,0,0,0,0,0,0,843104,409980,348231,168580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913673,0,0,0,0,0,0,0,0,0,0,0,0,0,506614,0,0,0,0,0,0,0,0,0,0,1397016,0,0,0,518271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534281,0,0,0,0,0,0,0,1212044,105702,0,0,0,0,0,517212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,0,1995496,2625294,1721362,0,717350,621939,0,0,0,1187926,0,785141,0,0,0,0,328326,0,0,0,0,0,0,0,842846,409918,516590,0,0,0,0,0,0,0,0,0,0,0,0,0,513627,0,1400086,0,0,0,0,0,0,0,0,0,0,0,0,0,506942,0,0,0,0,0,0,0,0,0,0,638642,777741,0,516954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534648,0,0,0,0,0,0,0,0,1316690,0,0,0,0,0,516755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,1300979,2197624,2374333,605345,0,172421,1040288,272823,0,0,886593,306289,881558,0,0,0,0,0,328576,0,0,0,0,0,0,842846,410236,441199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913658,0,0,0,0,0,0,0,0,0,0,0,0,0,337991,178870,0,0,0,0,0,0,0,0,0,1109888,319304,0,0,398187,118613,0,0,0,0,0,0,0,0,0,0,0,0,0,534335,0,0,0,0,0,0,0,1317508,0,0,0,0,0,0,517284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,1690181,3091336,1513499,0,1283284,0,0,0,809542,374721,873163,0,0,0,0,0,328411,0,0,0,0,0,0,904019,349372,0,516510,0,0,0,0,0,0,0,0,0,0,0,0,0,513338,1399575,0,0,0,0,0,0,0,0,0,0,0,0,0,506530,0,0,0,0,0,0,0,0,0,0,1406111,0,0,0,517154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534494,0,0,0,0,0,0,0,1048413,268837,0,0,0,0,0,517973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,245282,3090758,2374148,1168524,175544,779641,429795,0,0,0,1226235,0,785365,0,0,0,0,328456,0,0,0,0,0,0,842915,409917,438484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275137,231460,0,0,0,0,0,0,0,0,0,1388923,0,0,391383,143746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534645,0,0,0,0,0,0,0,1324759,0,0,0,0,0,0,395809,121417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,178907,2054492,2193700,1254978,1512772,121200,470105,0,0,842505,334910,916499,0,0,0,0,0,335217,0,0,0,0,0,0,843108,409910,515499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506616,0,0,0,0,0,0,0,0,0,0,1382521,0,0,516884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108807,425535,0,0,0,0,0,0,0,1317632,0,0,0,0,0,517159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,406849,3200498,2587714,224046,609437,146310,907154,0,0,0,1082646,132764,785595,0,0,0,0,328395,0,0,0,0,0,0,842783,409910,516596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506670,0,0,0,0,0,0,0,0,0,388833,1032654,0,0,0,518582,0,0,0,0,0,0,0,0,0,0,0,0,0,534260,0,0,0,0,0,0,0,0,121175,1195453,0,0,0,0,516895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,469873,2820082,2703687,885574,352682,989920,0,0,0,890110,288891,916290,0,0,0,0,328331,0,0,0,0,0,0,1253308,0,0,516511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1912912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506591,0,0,0,0,0,0,0,0,0,1389503,0,0,0,525199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534106,0,0,0,0,0,0,0,0,1316108,0,0,0,0,0,516666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,568400,1863937,2652334,738460,389165,130653,844210,571448,0,0,871883,308139,801949,117569,0,0,0,0,328395,0,0,0,0,0,0,842779,409985,516591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513560,1400230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506609,0,0,0,0,0,0,0,0,0,406886,993921,0,0,0,517146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534403,0,0,0,0,0,0,0,1211124,105558,0,0,0,0,0,516888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,279981,1777384,2289263,1113813,2115905,1083376,0,0,0,117714,422231,848916,0,0,0,0,0,0,0,0,0,447338,1198104,0,0,0,0,0,0,0,0,0,0,0,0,0,1780423,238394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158735,0,0,0,0,0,0,0,135050,2131691,2776344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,170505,1683995,1226605,863990,830019,665353,135222,133768,819808,276601,434284,378369,219952,154461,193382,130860,106468,0,0,931422,424680,251899,109604,0,0,0,0,1346708,0,0,0,0,0,0,0,0,589476,0,0,0,0,0,0,0,1368895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160068,0,0,0,0,0,0,0,567799,2862561,863611,0,0,1464305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,121868,829360,1902774,833927,797940,1079349,364732,136676,182401,192317,246865,557733,826610,155983,210456,155578,119486,0,111958,1284998,542531,117947,103720,0,0,0,0,0,0,0,0,0,0,1001080,421701,0,589116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160145,0,0,0,0,0,0,0,586666,3065956,625706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,0,0,0,250714,603083,1980247,423057,334852,968216,242974,0,104279,881556,171359,523967,0,115396,138467,207922,184658,1223426,170118,133768,100326,0,514322,0,0,0,120682,209376,335874,0,1433182,0,0,0,0,0,0,588933,0,0,0,0,0,0,0,0,0,1383401,0,0,0,0,0,0,0,0,561275,0,0,0,0,0,0,1432227,0,0,0,0,0,0,0,0,0,0,0,0,455046,0,0,0,1374206,160204,0,0,0,0,0,0,0,0,0,0,452910,0,0,0,0,0,1453702,0,0,0,0,0,0,0,452894,0,0,0,0,0,0,0,0,0,Non-VPN
0,197443,1812883,1034984,345524,1246431,561364,0,0,0,117140,573760,232557,890362,179636,240216,254552,136754,196656,265384,1405394,264441,676117,138083,0,0,0,0,0,0,0,0,0,0,0,1422760,588795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1383445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147148,0,0,0,0,0,0,0,0,0,1248584,2391412,457817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,195321,1442242,1232337,236798,939482,721873,0,0,176503,160314,495166,503242,623705,130040,114866,125044,100326,105743,0,0,0,1753248,100326,125370,132314,237002,225370,296616,255904,162848,140272,0,0,0,0,1430136,588922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160002,0,0,0,0,0,0,0,0,263178,2864208,2009384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,129473,908487,1898174,1451557,1545560,1541706,461378,0,0,0,0,417058,869648,0,0,0,0,0,0,0,0,447869,1198291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160079,0,0,0,0,0,0,0,352343,2598609,2354590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,1025379,1726615,934840,815710,1426428,719023,0,111719,166043,150879,475301,940657,0,0,0,0,0,0,0,0,0,1720646,0,0,0,0,0,0,0,0,0,0,0,0,0,911993,1106674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160068,0,0,0,0,0,0,0,0,0,2691228,2349333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,531644,2171026,626811,455427,1015184,273337,132314,476934,556309,247288,540270,137789,131197,147822,103234,0,1082647,0,0,0,531002,106142,164302,251542,196290,126498,106400,0,1433397,0,0,0,0,0,0,588951,0,0,0,0,0,0,0,0,0,1383940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160918,0,0,0,0,0,0,0,0,1824443,2275404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,249472,1441558,1475519,765301,1030864,838068,180296,0,134383,172395,522483,0,934396,0,0,0,0,0,0,0,0,1745776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1914621,188662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382589,0,428717,132616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369577,0,0,0,0,462248,0,0,0,0,158677,0,0,0,0,0,954200,450265,0,0,452916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452872,1410613,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,118019,1149623,1042457,655479,530740,1135158,124827,0,121995,188262,825249,528878,102602,130044,0,132314,125044,127952,155578,1119132,164700,205373,633657,186442,219554,257358,277714,0,0,110200,1323225,0,0,0,0,0,126743,462165,0,0,0,0,0,0,0,0,1383668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160071,0,0,0,0,0,0,0,0,425851,3001096,697002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,805852,2189625,676144,708955,1475082,424654,391699,437654,564394,377824,355312,965964,0,0,0,0,0,0,0,0,0,1805779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588930,0,1420856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160071,0,0,0,0,0,0,0,0,647366,2996398,1938288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,362478,3070708,2737490,142729,0,645959,550717,535326,0,0,292427,134360,0,0,0,872357,297524,0,0,0,0,0,0,0,0,1382699,589771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858101,568110,0,0,0,586154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160561,0,0,0,0,0,0,0,1902951,1893334,0,1470307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,355017,2268230,2310034,1446094,0,377006,798177,169226,0,0,855994,370288,0,0,0,0,0,0,999509,0,0,0,447270,0,0,0,0,0,0,1433177,0,0,0,0,0,0,0,167271,421587,0,0,0,0,0,0,0,0,1383809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160072,0,0,0,0,0,0,0,0,1935753,2281879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,252442,2721328,1900028,1546409,0,494507,636723,463304,0,0,180295,0,300390,867346,0,0,0,0,0,0,0,0,447664,1198104,0,0,0,0,0,0,0,0,0,0,0,0,0,2019176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160408,0,0,0,0,0,0,0,277106,2842129,2017241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,423110,1318309,1548614,814157,1318265,1206140,1001806,811617,109170,0,251296,1069639,0,0,0,0,0,0,0,0,0,447269,1198040,0,0,0,0,0,0,0,0,0,0,0,0,0,1424401,594605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1381747,0,561162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366816,0,0,0,0,0,454993,0,0,0,160075,0,0,0,0,0,0,1402841,0,0,0,452728,0,0,0,0,0,0,0,0,0,0,0,0,0,452708,0,1409962,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,285558,2322848,2406782,1352246,0,652139,427476,458093,0,0,0,437011,869397,0,0,0,0,0,0,0,0,0,1645240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107643,0,0,0,0,0,0,0,0,1507372,3260372,360389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,287659,2663224,1311217,905500,1193261,1614893,0,0,0,140512,0,407237,869561,0,0,0,0,0,0,0,0,0,1645170,0,0,0,0,0,0,0,0,0,0,0,0,0,1661509,357412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165784,0,0,0,0,0,0,0,0,452498,2680291,2003957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,740575,2759574,1553687,1158358,563169,644335,564069,0,0,0,0,413746,869497,0,0,0,0,0,0,0,0,450954,1198295,0,0,0,0,0,0,0,0,0,0,0,0,0,1429673,588950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380646,0,409297,152098,0,0,0,0,0,0,0,0,0,0,0,0,0,1367049,0,0,0,0,465892,0,0,0,0,164736,0,0,0,0,0,651690,751796,0,0,452961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452617,634643,776100,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,861861,3082777,2141849,0,170757,592273,973592,0,0,0,0,0,1271465,0,0,0,0,0,0,0,0,0,1358492,286818,0,0,0,0,0,0,0,0,0,0,0,0,836664,1182641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160077,0,0,0,0,0,0,0,728111,2222655,2358646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,1240557,1960428,711339,1062840,1164347,475596,481274,574405,0,1073867,0,0,0,0,0,0,999578,0,0,0,447757,0,0,0,0,0,0,0,1433201,0,0,0,0,0,0,349384,239858,0,0,0,0,0,0,0,0,1383682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158679,0,0,0,0,0,0,0,1214805,2600291,452562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
342640,1907154,3736658,189589,811301,0,844000,636482,0,0,0,0,431964,869518,0,0,0,0,0,0,0,0,447941,1198104,0,0,0,0,0,0,0,0,0,0,0,0,0,2018506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729708,652821,0,561403,0,0,0,0,0,0,0,0,0,0,0,0,0,1051350,339845,0,0,0,0,0,455021,0,0,0,0,160407,0,0,0,0,1027988,376320,0,0,452975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452720,1410681,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,0,484279,849416,947678,604376,304602,640603,1125432,265413,315794,644363,1080038,912275,341072,870626,0,0,0,0,0,0,0,0,450512,1198033,0,0,0,0,0,0,0,0,0,0,0,0,0,2018865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167099,0,0,0,0,0,0,0,0,2278597,2375169,453516,0,0,0,0,0,0,0,0,0,0,153970,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,196610,2621963,2090485,1501275,0,484985,611028,658815,0,0,166978,405030,0,0,0,0,872356,0,0,0,0,467810,0,0,0,1382635,0,0,0,0,0,0,0,0,0,0,0,0,588918,0,0,0,0,1425925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109489,0,0,0,0,0,0,0,700242,3088192,1924903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,1499850,2026916,908889,1219134,1672564,566097,0,0,0,402192,0,869405,0,0,0,0,0,0,0,0,447792,1197972,0,0,0,0,0,0,0,0,0,0,0,0,0,2018850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160077,0,0,0,0,0,0,0,105880,2681483,2243226,106081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,0,243981,747973,1263219,543015,470321,650286,493937,201749,0,136843,960411,259943,0,0,0,0,0,0,0,101278,949577,105526,454079,0,120682,162848,154124,0,0,1019510,466245,0,0,0,0,133768,445721,936663,692329,0,0,0,0,0,0,0,0,829700,513622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160067,0,0,0,0,0,0,0,0,425849,2994076,703955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,930719,2907874,2118103,538351,103519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303468,475387,523683,0,0,170540,726202,0,0,0,0,297273,0,0,423400,578736,0,0,0,0,0,443434,0,0,0,0,545896,856236,0,0,0,0,0,0,0,0,588849,0,0,0,0,0,0,1397992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166048,0,0,0,0,0,0,0,0,1284992,2581560,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,971331,3196626,1888470,327003,497559,332220,1233514,0,0,0,0,269425,376152,689570,0,0,0,0,0,0,0,0,1842658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588854,0,487433,939224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477688,1432897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452521,0,0,0,455561,0,0,0,0,160068,0,0,0,0,0,0,0,1484720,179940,273377,0,0,0,0,0,0,0,0,0,0,0,0,0,452883,0,0,0,0,0,1089155,252380,0,0,0,0,0,Non-VPN
120520,1711215,2354316,2059887,693184,223371,871880,458092,0,0,120053,433070,0,867406,0,0,0,0,0,0,0,0,447337,1198105,0,0,0,0,0,0,0,0,0,0,0,0,0,2018818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160077,0,0,0,0,0,0,0,806002,2802646,1700763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
0,1353795,2595948,1606728,1052195,504607,553263,243691,0,0,126444,436126,0,867380,0,0,0,208765,0,0,161775,0,447205,1198105,0,0,0,0,0,0,0,0,0,0,0,0,0,1547123,471596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158680,0,0,0,0,0,0,0,0,1581070,3250192,453435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
118663,707239,1675968,892799,412980,1368584,1113550,620858,706644,445778,0,378212,289804,478000,0,0,0,0,0,0,1209249,450399,0,0,0,0,0,0,0,0,0,0,0,0,1421996,0,588870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237989,1145370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160069,0,0,0,0,0,0,0,0,2255639,1954440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-VPN
